ID  объявления,Тип,Площадь,Метро,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
318930450,Продажа коммерческой земли,"33.0, сот.",м. Площадь 1905 года (4 мин пешком),"Свердловская область, Екатеринбург","35000000 руб., УСН",+79126312771,"Продается строящийся одноэтажный магазин площадью 2600 кв.м., подземная часть помещения 1300 кв.м. с высотой потолков от 3 до 4.5м.
Получено разрешение на строительство, сети согласованы.
Здание находится в центральной части г. Нижний Тагил.
Имеются предварительные договоренности об аренде с федеральными сетями., 7 фото",https://www.cian.ru/sale/commercial/318930450
319947037,Продажа коммерческой земли,"143.5, сот.",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, улица Профессионалов, 17","35875000 руб., УСН",+79126534258,"Продам земельный участок площадью 1,4 га под производственную деятельность.

Участок расположен на территории одного из популярных промышленных парков Чкаловского района г. Екатеринбурга в ЕКАД Южный.

Удачное расположение с удобным выездом на ЕКАД в сторону Перми и Челябинских трактов. До аэропорта Кольцово 10 мин, до центра Екатеринбурга 30 мин.

Есть возможность подключения к сетям - электро и газоснабжения расположены на границе участка, подключаемая мощность оплачивается отдельно.

— Вид разрешенного использования: производственная деятельность, склад.

— Зона застройки ПК-1, возможно размещение складских и производственных объектов I - V класса опасности с СЗЗ до 1000 м

На территории парка действует своя управляющая компания. 4 КПП при въезде. Охрана.

Ширина проезжей части 7 м, радиусы закруглений, тип капитального покрытия соответствует требованиям промышленного кластера, участок готов к использованию., 2 фото",https://www.cian.ru/sale/commercial/319947037
319947142,Продажа коммерческой земли,"1.57, га",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, улица Профессионалов, 17","39380000 руб., УСН",+79126534258,"Продаётся участок промназначения 1,57 Га в промпарке ЕКАД Южный (Чкаловский район, Екатеринбург).

 Ключевые преимущества:
 Редкое разрешение: Размещение объектов I-V класса опасности (СЗЗ до 1000 м)
 Инфраструктура парка: 4 КПП, охрана 24/7, управляющая компания

 Готовность к стройке:
• Дороги: Ширина 7 м, капитальное покрытие, радиусы по промстандартам
• Коммуникации на границе: Электро- и газоснабжение (подключаемая мощность  под ваш проект)
• Нулевые подготовительные затраты: Участок полностью сформирован

 Логистическое превосходство:
• Выезд на ЕКАД за 2 минуты (трассы Перми/Челябинск)
• До аэропорта Кольцово: 10 мин
• До центра Екатеринбурга: 30 мин

 Для кого идеально:
• Заводы I категории опасности (химия, нефтепереработка)
• Крупные склады ГСМ, ЛКМ, фармпродукции
• Промышленные кластеры, 2 фото",https://www.cian.ru/sale/commercial/319947142
319078482,Продажа коммерческой земли,"10.5, га",м. Площадь 1905 года (10 мин на машине),"Свердловская область, Екатеринбург, улица Отдыха, 91","40000000 руб., УСН",+79826515592,"Продаю Базу отдыха на берегу озера Шарташ. Площадь 10,5 Га, пляж длина 220 метров. Земли рекреационного назначения, договор аренды 49 лет. Аренда водного участка для размещения пирса и плавательных средств на 20 лет. Электроэнергия 150 кВт. 10 избушек, кафе с банкетным залом, корпоративная избушка, беседки. На базе установлен пирс 12*6 метров. Плавательные средства: 9 новых катамаранов, 27 новых лодок. На берегу установлена спасательная станция с постом охраны. Возможен обмен на недвижимость., 29 фото",https://www.cian.ru/sale/commercial/319078482
318763600,Продажа коммерческой земли,"10026.0, сот.",м. Ботаническая (25 мин на машине),"Свердловская область, Екатеринбург, проезд 2-й Южный ЕКАД","42000000 руб., УСН",+79826874237,"Продажа от собственника!
Кад. 66:41:0514025:117, площадь - 10026 м2

Угловoй учacтoк poвный, пpавильной формы, пpомышлeнного нaзнaчения на территopии coвpеменногo paзвитoго Индуcтpиальнoгo пaрка EКАД Южный.
Двa удобных выезда на ЕКAД.

Дocтуп на федеpальные траcсы (Пеpмь, Tюмeнь, Челябинcк)
До аэропорта Кольцово 10 мин, до центра Екатеринбурга 30 мин.

Есть возможность подключения к сетям - электро и газоснабжения. Получены Технические условия на присоединение к сетям сточных вод и улично-дорожной сети.

Зона застройки ПК-1, возможно размещение складских и производственных объектов.

На территории парка действует своя управляющая компания. 4 КПП при въезде. Охрана., 1 фото",https://www.cian.ru/sale/commercial/318763600
320013242,Продажа коммерческой земли,"87.9, сот.",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, улица Профессионалов, 17","43960000 руб., УСН",+79126534258,"Продается участок 87,9 соток в промпарке ЕКАД Южный (Екатеринбург). Отличное решение для масштабного промышленного развития.

 Ключевые преимущества:
 Готовая инфраструктура: асфальтированные дороги, электричество, газ на границе
 Разрешенное использование: пром. назначение (производство, склады, логистика, НИОКР, сервис, технопарки)
 Зона ПК-1: размещение объектов I-V класса опасности (СЗЗ до 1000 м)
• Статус резидента промпарка ЕКАД Южный

 Инженерные сети (масштабируемы):
 Электричество: на границе участка
 Газ: готовый ввод на границе участка  подключение оперативно

 Идеально для:
• Строительства крупного завода или промышленного кластера
• Создания логистического хаба или склада (FMCG, фармацевтика, ритейл)
• Организации технопарка с делением на участки
• Размещения нескольких производств-смежников на одной территории
• Реализации инвестиционных проектов с высокой добавленной стоимостью

 Неоспоримые выгоды локации:
• ЕКАД Южный  один их лучших промпарков области
• Идеальная логи ..., 2 фото",https://www.cian.ru/sale/commercial/320013242
318194460,Продажа коммерческой земли,"9.77, сот.",м. Геологическая (4 мин пешком),"Свердловская область, Екатеринбург, улица Вайнера, 55А","48844000 руб., УСН",+79122513806,"Городской лофт нового поколения в сердце Екатеринбурга
 Улица Вайнера, 55а — 3 минуты от Гринвича

 О ПРОЕКТЕ:
Мы предлагаем земельный участок 977 м² с утверждённой концепцией многофункционального шестиэтажного здания (4 800 м²), выполненной в стиле современного индустриального лофта.
Vainera 55 — это место силы для нового поколения горожан: сочетание жилья, работы, общения и культуры в одном здании.

 ПАРАМЕТРЫ:
Кадастровый номер: 66:41:0401035:1137

Этажность: 6

Общая площадь застройки: 4 800 м²

Процент застройки: 80%

Формат: Жилые юниты, офисы, коворкинг, кафе, лобби, общественные пространства

 ФОРМАТЫ СОТРУДНИЧЕСТВА:
Продажа земельного участка с архитектурной концепцией

Долевое участие в реализации (возможность зайти как инвестор или партнёр)

Долгосрочная аренда с опцией выкупа

Проект под ключ — реализация под сдачу или под вашу бизнес-идею

 СТОИМОСТЬ:
48 844 000 ₽ — участок с документацией

48 844 000 ₽ — полный цикл от проекта до старта строительства (архитектура, согласо ..., 5 фото",https://www.cian.ru/sale/commercial/318194460
320013360,Продажа коммерческой земли,"1.0, га",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, улица Профессионалов, 17","49985000 руб., УСН",+79126534258,"Продается участок 1 ГА в промпарке ЕКАД Южный (Екатеринбург). 

 Эксклюзивные преимущества:
 Идеально подготовленная площадка: асфальтированные дороги, электричество, газ на границе  стройте сразу
 Разрешенное использование: вся промышленная деятельность (производство, логистика, НИОКР, склады, сервис, технопарки)
 Зона ПК-1: размещение объектов I-V класса опасности (СЗЗ до 1000 м)
• Статус резидента промпарка ЕКАД Южный 

 Инженерные сети (Масштабируемы под любой проект):
 Электричество: на границе участка
 Газ: готовый ввод на границе участка

 Идеально для создания:
• Крупного производственного комплекса или завода 
• Логистического терминала (FMCG, фармацевтика, e-commerce)
• Кластера производств-смежников или поставщиков для соседних резидентов
• Научно-производственного кампуса или инновационного хаба

 Локация:
• ЕКАД: Южный  один из лучших промышленных парков в области
• Транспортный хаб: выезд на ЕКАД за 2 мин (трассы М-5 Урал на Челябинск, М-12 на Пермь)
• Логистика 24/7: 10  ..., 2 фото",https://www.cian.ru/sale/commercial/320013360
314690894,Продажа коммерческой земли,"45.41, сот.",м. Ботаническая (12 мин на машине),"Свердловская область, Екатеринбург, Черемушки-2 садовое товарищество, 35","62000000 руб., УСН",+79193646659,"Идеaльный учaсток с развитой инфрaструктурой для коммерческой зaстройки
1. Местоположение: 
—В непосредственной близости от микрорайонa Химмаш, г. Екатеринбург
—В непосредственной близости к Кольцовскому тракту
—До ЕКАД менее 1 км
2. Ключевые хaрактеристики:
—Площадь: 45,4 соток (6 объединенных участков с отдельными кадастровыми номерами в собственности)
—Территориальная зона: Ц-4 Зона торговых объектов, логистики и иного коммерческого назначения:
Основные виды разрешенного использования:
—Автомобильный транспорт
—Банковская и страховая деятельность
—Бытовое обслуживание
—Внеуличный транспорт
—Выставочно-ярмарочная деятельность
—Деловое управление
—Здравоохранение
—Земельные участки (территории) общего пользования
—Коммунальное обслуживание
—Магaзины
—Обеспечение внутреннего правопорядка
—Общественное питание
—Объекты дорожного сервиса
—Объекты культурно-досуговой деятельности
—Объекты торговли (торговые центры, торгово-развлекательные центры (комплексы)
—Рынки
—Склaды
—Служебные гараж ..., 4 фото",https://www.cian.ru/sale/commercial/314690894
319879070,"Продажа коммерческой земли, здание","13700.0, м2",,"Свердловская область, Екатеринбург, проезд 3-й Южный ЕКАД, 21","75000000 руб., УСН",+79826871621,"Продается земельный участок в индустриальном парке Екад-Южный (1-я очередь).
Кадастровый номер: 66:41:0514025:518.
Площадь: 13 694 м².
Категория: Земли населённых пунктов.
Ври: Производственная деятельность.

Ключевые преимущества:
Готовая инфраструктура — все коммуникации (электричество, вода, газ) подведены по границе участка.
Энергия по выгодному тарифу — класс напряжения ВН (низкая стоимость квт/ч для производства).
Удобная логистика примыкание к дорожной сети с двух съездов, быстрый доступ к Екад.
Сниженные затраты на старт — проведены работы по снятию Прс (плодородного слоя), что ускоряет строительство.
Готовые решения — утверждённый генплан под застройку 6 000 м² (4 этапа по 1 500 м²).

Для кого?
Производители и логистические компании, которым важны:
- Готовая инфраструктура — нет очередей на подключение.
- Масштабируемость — возможность поэтапного расширения.
- Экономия — низкие тарифы на энергоресурсы и минимум подготовительных работ.

Дополнительные услуги:
Помощь с изыскания ..., 2 фото",https://www.cian.ru/sale/commercial/319879070
320050526,Продажа коммерческой земли,"1.0, га",,"Свердловская область, Екатеринбург, Горный Щит СНТ","99500000 руб., УСН",+79122115886,"Объект  193266. Продам коммерческий участок 1,99 га в жилом комплексе ""Совушки"", Екатеринбург. Кадастровый номер: 66:41:0000000:205351.
Участок в жилом массиве, граничит с лесом - редкое сочетание природы и городской инфраструктуры.
Преимущества локации: Планируется строительство 400+ домов, до постоянных 10 000 жителей. Рядом с участком запланировано строительство современной школы на 1200 учеников - ключевой объект, повышающий привлекательность локации и обеспечивающий стабильный поток семейной аудитории, а также детский сад на 260 мест. Удобные подъезды, прямой выезд на ключевые магистрали. Район активно развивается - высокая плотность застройки и устойчивый рост спроса.
Варианты использования: торговые площади, офисные центры, медицинские и образовательные учреждения, фитнес, кафе, сервисные компании.
Высокий трафик, насыщенная жилая среда, отличная инвестиционная ёмкость и перспективы быстрой окупаемости. Звоните, отвечу на все интересующие вопросы., 7 фото",https://www.cian.ru/sale/commercial/320050526
313028111,Продажа коммерческой земли,"62.5, сот.",м. Геологическая (15 мин на машине),"Свердловская область, Екатеринбург, улица Варшавская, 9Б/1","100000000 руб., УСН",+79126502996,"Продается земельный участок Пром назначения площадью 6241м2, идеально подходящий для размещения производственно - складского комплекса.
Участок расположен в активно развивающемся районе 
Новокольцовский, в 20 минутах от центра города, рядом выезд на Екад, Кольцово, Химмаш, Екатеринбург Експо.
На участке имеются хоз. постройки, возведен забор, имеются ворота для въезда, удобный подъезд с Сибирского тракта.
Назначение земельного участка - под размещение производственного или торгово-складского комплекса. Кадастровый номер 66:41:0610001:142.
К участку подведено электричество, согласован сервитут, имеется скважина, проведены геологические изыскания, все коммуникации проходят по границе участка.
Участок в собственности! Нет никаких юридических ограничений!
Возможна долгосрочная аренда!, 7 фото",https://www.cian.ru/sale/commercial/313028111
317543840,Продажа коммерческой земли,"72.36, сот.",м. Площадь 1905 года (10 мин на машине),"Свердловская область, Екатеринбург, Комсомольский жилрайон, улица Бетонщиков, 5","126630000 руб., УСН","+79826870450, +79193925303","Продам земельный участок с кадастровым номером 66:41:0706001:1719 площадью 7 236 кв.м., расположенный в Кировском районе г. Екатеринбурга, район ЖБИ. Продажа от собственника, без посредников. Лучшее предложение в данной локации! К участку имеется хороший подъезд, подведено электричество и центральное отопление, есть возможность газификации. На участке расположено офисное здание и иные объекты недвижимости склад, гараж и подземное сооружение склада (объекты недвижимости продаются одновременно с земельным участком и входят в стоимость участка) По сути, предлагается к продаже универсальная производственная база.
Основные характеристики для использования:
-Категория зeмeль: земли населенных пунктов.
Территориальная зона ПК-1 Зона производственно-коммунальных объектов
Основные виды разрешенного использования
4.1 Деловое управление
6.12 Научно-производственна я деятельность
Автомобильный транспорт
Амбулаторное ветеринарное обслуживание
Внеуличный транспорт
Железнодорожный транспорт
Земельные ..., 1 фото",https://www.cian.ru/sale/commercial/317543840
314940088,Продажа коммерческой земли,"370.0, сот.",м. Площадь 1905 года (4 мин пешком),"Свердловская область, Екатеринбург","159100000 руб., УСН",+79826416440,"Продается земельный участок промышленного назначения на территории Индустриального парка ЕКАД:ЮЖНЫЙ 1. Дороги на территории парка двухполосные (ширина 7м), в асфальте. К границе участка подведены сети (электроэнергия и газ). Въезд в парк возможен с ЕКАДа, также организованы три удобных заезда с ул. Южной (соединяющей Полевской и Челябинский тракт). Весь парк находится под видеонаблюдением, освещен и оснащен КПП на всех въездах. Территории общего пользования (дороги) чистит управляющая компания, зимой также организовывается обработка дорог противогололедными реагентами. Кадастровый номер земельного участка 66:41:0514025:62. Площадь участка 36 959 кв.м. Угловой участок правильной формы, два заезда., 3 фото",https://www.cian.ru/sale/commercial/314940088
285732867,Продажа коммерческой земли,"2.0, га",м. Проспект Космонавтов (25 мин пешком),"Свердловская область, Екатеринбург, Эльмаш жилрайон","170000000 руб., УСН",+79126130200,"Продаётся земельный участок в городе Екатеринбурге на пересечении пр. Космонавтов и ЕКАД. Кадастровый номер: 66:36:3203001:1016 
Площадь участка: 19971 +/- 50 м² Полезная площадь (огорожена забором): 1,7 га.
Категория земли по ПЗЗ: Зона производственно-коммунальных объектов (ПК-1)
Основные виды разрешенного использования:
Производственная деятельность, склады, хранение автотранспорта, среднее и высшее профессиональное образование, обеспечение научной деятельности, объекты дорожного сервиса, железнодорожный транспорт, автомобильный транспорт, обеспечение внутреннего правопорядка, амбулаторное ветеринарное обслуживание, приюты для животных, коммунальное обслуживание, территории общего пользования, внеуличный транспорт, служебные гаражи.
Часть земельного участка (0,3 га) используется в качестве выезда на пр. Космонавтов, основная часть (1,7 га) огорожена забором. Территория свободна. Разработан проект строительства Складской комплекс с офисными помещениями на 7,7 тыс.м² складских и 3,5 ты ..., 11 фото",https://www.cian.ru/sale/commercial/285732867
320573076,"Продажа коммерческой земли, здание","22000.0, м2",,"Свердловская область, Екатеринбург, Лечебный мкр","200000000 руб., УСН",+79122514996,"Предлагаемый Объект расположен на оживленной трассе в перспективно развивающемся микрорайоне Лечебный.
Ищем инвесторов для комплексного развития территории с целью строительства логистического центра и иных объектов инфраструктуры.

В текущий время собственник проектирует строительство логистического центра общей площадью 9 000 кв. М.
Участок сформирован из 4 земельных участков, расположенных рядом друг с другом.
Кадастровые номера участков: 66:41:0608038:124, 66:41:0608038:125, 66:41:0608038:127, 66:41:0608038:126 (в частной собственности).
Основные виды разрешенного использования: Объекты торговли (торговые центры), Придорожные сервисы.
Коммунальное обслуживание и т. Д.
Общая площадь участков составляет 2.2 гектара.
Данный объект расположен в перспективно развивающемся районе, напротив жилого комплекса Шолохов.
Удобное местоположение и инфраструктура: продуктовые магазины в шаговой доступности; детские сады  397,267; общеобразовательная школа  15; доступность общественного транспорта ..., 18 фото",https://www.cian.ru/sale/commercial/320573076
299058775,Продажа коммерческой земли,"2.4, га",м. Геологическая (9 мин на машине),"Свердловская область, Екатеринбург, улица Новгородцевой, 4Б","240000000 руб., УСН",+79155008942,"Предлагается к продаже часть земельного участка площадью 17 000 кв.м от участка с кадастровым номером 66:41:0000000:98345 расположенного по адресу Свердловская область, город Екатеринбург, Новгородцевой ,4Б
на одной из активных транспортных магистралей города являющейся частью Срединного кольца и в 500 м от транспортной развязки с ул. Малышева ( активной радиальной магистралью города). В 500 м торгово-развлекательный центр КомсоМолл., 12 фото",https://www.cian.ru/sale/commercial/299058775
314474191,Продажа коммерческой земли,"26.58, сот.",м. Площадь 1905 года (23 мин пешком),"Свердловская область, Екатеринбург, улица Бажова","285000000 руб., УСН",+79126730635,"Продается участок под застройку в центре г. Екатеринбурга, размером 2658 кв.м. Стоимость 285000000 рублей.",https://www.cian.ru/sale/commercial/314474191
319517796,Продажа коммерческой земли,"7.0, га",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, проезд 1-й Южный ЕКАД","400000000 руб., УСН",+79827605108,"Цена по договоренности!!!                       Продается Земельный участок (Российская Федерация, г. Екатеринбург, Свердловская область, г. Екатеринбург, Чкаловский район, участок с кадастровым номером 66:41:0514025:232) с расположенными на нем асфальтобетонной установкой RD240X и бетонным заводом БРУ 4304 (на участке имеется скважина, проведен газ и электричество) 

Бетонный завод БРУ 4304:
тип Мобильный бетонный завод
марка, модель MCMIX, MCMIX M100
страна происхождения Турция
год 2021
Габаритные размеры,мм 17000*3000*4350

Асфальтобетонная установка RD240X:
Год 2022
Страна происхождения Республика Казахстан
Производительность - 240т/час
Расход топлива- дизель: 5-7кг/т, природный газ: 7-8 м3/т
Общая мощность энергопотребления: 662,32 кВт
Размеры (д*ш*в): 51,2м*63,3м*25м, 12 фото",https://www.cian.ru/sale/commercial/319517796
314288730,Продажа коммерческой земли,"36.0, сот.",м. Динамо (6 мин на машине),"Свердловская область, Екатеринбург, улица Долорес Ибаррури, 2","499000000 руб., УСН",+79126219079,"ПРОДАЕТСЯ ЗЕМЕЛЬНЫЙ УЧАСТОК общей площадью 3600 кв м в центре города.
Без комиссии для инвесторов.
РАСПОЛОЖЕНИЕ И ИНФРАСТРУКТУРА:
Земельный участок расположен в центре города, на пересечении улиц Виз бульвар и Крылова.
ОСНОВНЫЕ ХАРАКТЕРИСТИКИ :
-земля промышленного назначения
-общая площадь участка 3600 кв м. На участке расположено здание площадью 4400 кв м
-идеально подходит для строительства жилого комплекса, бизнес центра итд
-земля в собственности
-возможна реставрация здания , пристрой к нему или снос здания и строительство нового комплекса.
СТОИМОСТЬ :
Стоимость продажи 499 000 000 руб.
_______________________________________
АН Партнер Инвест
Без комиссии для покупателей, 5 фото",https://www.cian.ru/sale/commercial/314288730
311267000,Продажа коммерческой земли,"13.32, га",м. Чкаловская (28 мин на машине),"Свердловская область, Екатеринбург, улица Профессионалов, 17","599400000 руб., УСН","+79826513711, +79126031456","Предлагаем к продаже земельные участки на праве собственности, категория земель населенных пунктом, с видом разрешенного использования  производственная деятельность, расположены в зоне производственно-коммунальных объектов ПК-1, общей площадью 13,32 га.:
- КН 66:41:0514020:98 площадью 6637 кв.м.
- КН 66:41:0514020:99 площадью 110826 кв.м.
- КН 66:41:0514020:277 площадью 17720 кв.м.
Транспортная доступность:
Земельные участки расположены на территории Индустриального парка ЕКАД: Южный (Чкаловский район г. Екатеринбург).  Собственнику участков обеспечен доступ на федеральные трассы (Пермь - 370 км, Тюмень - 340 км, Челябинск 210 км), есть прямой выезд на Полевской и Челябинский тракт, 17 км до международного аэропорта Кольцово. Использование дорожной инфраструктурой на территории Индустриального парка на праве сервитута.
Выполнен проект на строительство железнодорожного тупика (2 ветки) с примыканием к станции Сысерть (расстояние до станции 1 км).
Коммуникации (сети): 
Получены техничес ..., 1 фото",https://www.cian.ru/sale/commercial/311267000
319648401,"Продажа коммерческой земли, здание","1500.0, м2",,"Свердловская область, Екатеринбург, улица Вайнера, 55Б","99000000 руб., УСН",+79122216198,"Зeмeльный участок + арендный бизнес в центрe Екaтеpинбуpга


УрaлГpaждaнПpoeкт — oднa из старейших прoектных opгaнизaций Уpалa, c 1931 гoдa cопpoвoждаем самыe aмбициозныe cтpoитeльныe пpoeкты рeгиoна.

Mы пpедлaгaем нe проcто участок, а готoвую инвеcтициoнную площaдку с доходом и потенциалом масштабного строительства.


Адрес: ул. Вайнера, 55д

Площадь здания на участке: 500 м² (сдано в аренду)

Доход: 250 000 руб./мес. от арендаторов (магазин и склады)





Почему это предложение уникально:


 Центр города — исторический и деловой квартал, рядом Гринвич, ЦУМ, плотная жилая застройка, высокий пешеходный и автомобильный трафик

 Потенциал застройки:

• Возможность строительства до 12 этажей

• Разрешение на застройку от 6 000 до 10 000 м²

(бизнес-центр, отель, апарт-отель)

 Гарантированный доход уже сегодня — арендаторы на месте

 Помощь в реализации проекта — от концепции до согласований и экспертизы





Выгодно инвестору:


• Участок с существующим доходом  меньше рисков

• Развита ..., 1 фото",https://www.cian.ru/sale/commercial/319648401
